date,age,manner_of_death,gender,race,state,signs_of_mental_illness,threat_level,flee,body_camera
2020-07-16,23.0,shot,M,W,WA,False,other,Foot,False
2020-07-16,60.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-07-16,33.0,shot,M,W,TX,False,attack,Not fleeing,False
2020-07-17,28.0,shot,M,W,CO,False,other,Not fleeing,False
2020-07-17,24.0,shot,M,B,TX,False,other,Not fleeing,False
2020-07-18,24.0,shot,M,B,IL,False,attack,Foot,False
2020-07-19,35.0,shot,M,B,IN,False,attack,Not fleeing,False
2020-07-20,51.0,shot,M,B,LA,False,attack,Not fleeing,True
2020-07-20,33.0,shot,M,H,CA,False,attack,Other,False
2020-07-21,30.0,shot,M,W,OK,False,attack,Not fleeing,True
2020-07-21,22.0,shot,M,B,CA,False,attack,Not fleeing,True
2020-07-22,49.0,shot,F,W,FL,False,attack,Foot,False
2020-07-22,37.0,shot,M,W,WI,True,other,Not fleeing,False
2020-07-23,37.0,shot,M,B,MI,False,attack,Other,True
2020-07-23,51.0,shot,M,W,CA,True,attack,Not fleeing,True
2020-07-24,61.0,shot,M,B,CA,False,attack,Not fleeing,True
2020-07-24,37.0,shot,M,W,FL,False,other,Car,False
2020-07-24,45.0,shot,M,B,NC,True,attack,Not fleeing,False
2020-07-24,41.0,shot,M,W,TX,True,attack,Not fleeing,False
2020-07-25,49.0,shot,M,W,OK,False,other,Not fleeing,True
2020-07-25,34.0,shot,M,W,UT,True,other,Not fleeing,True
2020-07-26,22.0,shot,M,W,NC,True,attack,Not fleeing,False
2020-07-27,26.0,shot,M,H,IN,True,attack,Foot,True
2020-07-28,32.0,shot,M,W,NC,False,attack,Not fleeing,False
2020-07-28,47.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-07-29,21.0,shot,M,H,NV,False,attack,Not fleeing,False
2020-07-29,25.0,shot,M,H,WA,True,other,Not fleeing,False
2020-07-29,37.0,shot,M,B,LA,False,other,Car,False
2020-07-29,42.0,shot,M,W,AZ,False,attack,Not fleeing,False
2020-07-30,41.0,shot,M,W,CA,False,other,Not fleeing,False
2020-07-30,39.0,shot,M,H,TX,False,attack,Not fleeing,False
2020-07-30,28.0,shot and Tasered,M,B,MI,True,attack,Not fleeing,False
2020-07-31,49.0,shot,M,W,TN,False,attack,Not fleeing,False
2020-07-31,37.0,shot,M,W,OH,True,other,Not fleeing,False
2020-08-01,56.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-08-02,38.0,shot,M,W,NC,True,attack,Not fleeing,False
2020-08-02,17.0,shot,M,W,UT,False,attack,Not fleeing,False
2020-08-02,63.0,shot and Tasered,F,W,FL,True,other,Not fleeing,False
2020-08-03,34.0,shot,M,W,CA,False,other,Foot,False
2020-08-04,30.0,shot,M,W,UT,False,attack,Foot,False
2020-08-04,44.0,shot,M,W,OH,True,other,Not fleeing,False
2020-08-04,39.0,shot,F,W,IA,True,other,Not fleeing,True
2020-08-04,36.0,shot,M,W,WA,True,undetermined,Not fleeing,False
2020-08-04,67.0,shot,M,W,SC,False,attack,Not fleeing,False
2020-08-05,29.0,shot,M,H,TX,False,attack,Other,False
2020-08-06,30.0,shot,M,B,NJ,False,other,Not fleeing,True
2020-08-06,35.0,shot,M,H,CA,False,attack,Other,False
2020-08-06,44.0,shot,M,W,CA,False,other,Other,False
2020-08-07,55.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-08-07,33.0,shot,M,H,CA,False,attack,Not fleeing,False
2020-08-07,22.0,shot,M,B,FL,False,other,Foot,True
2020-08-07,51.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-08-07,26.0,shot,M,W,MO,False,attack,Car,False
2020-08-07,60.0,shot,M,B,GA,False,undetermined,Car,False
2020-08-08,45.0,shot,M,W,WI,False,attack,Not fleeing,False
2020-08-08,25.0,shot,M,W,OK,True,other,Not fleeing,False
2020-08-08,21.0,shot,M,W,UT,False,attack,Car,False
2020-08-08,34.0,shot,M,B,LA,True,other,Not fleeing,False
2020-08-08,39.0,shot,M,W,UT,True,undetermined,Not fleeing,True
2020-08-09,26.0,shot,M,H,TX,False,attack,Foot,False
2020-08-09,42.0,shot,M,W,OK,False,attack,Foot,False
2020-08-09,39.0,shot,M,W,WA,False,attack,Not fleeing,False
2020-08-10,32.0,shot,M,W,NV,True,attack,Foot,True
2020-08-10,48.0,shot,M,H,NM,False,attack,Not fleeing,False
2020-08-10,35.0,shot,M,W,NC,True,other,Foot,False
2020-08-10,50.0,shot,M,W,NM,False,attack,Foot,False
2020-08-10,40.0,shot,M,H,NE,True,attack,Not fleeing,False
2020-08-11,48.0,shot,F,H,CO,True,attack,Not fleeing,False
2020-08-11,48.0,shot,M,W,OK,False,attack,Car,False
2020-08-12,31.0,shot,M,W,CA,False,other,Not fleeing,True
2020-08-13,39.0,shot,M,H,AZ,False,attack,Not fleeing,False
2020-08-14,37.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-08-14,37.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-08-15,41.0,shot,M,W,TN,True,other,Not fleeing,False
2020-08-15,32.0,shot,M,B,CA,False,other,Foot,True
2020-08-15,51.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-08-15,54.0,shot,M,W,CO,False,attack,Not fleeing,False
2020-08-15,52.0,shot,M,W,GA,False,other,Not fleeing,False
2020-08-16,35.0,shot,M,W,TN,False,attack,Other,False
2020-08-16,27.0,shot,M,H,CA,False,other,Not fleeing,True
2020-08-16,67.0,shot,M,W,NV,True,attack,Not fleeing,False
2020-08-16,30.0,shot,M,W,CA,False,other,Car,False
2020-08-17,27.0,shot,M,H,TX,True,attack,Foot,False
2020-08-17,65.0,shot,M,H,CA,False,other,Car,True
2020-08-17,36.0,shot,M,H,CA,False,attack,Foot,False
2020-08-17,35.0,shot,M,W,CA,False,attack,Not fleeing,False
2020-08-18,37.0,shot,M,B,NC,True,other,Not fleeing,False
2020-08-18,37.0,shot,M,W,NC,False,attack,Not fleeing,False
2020-08-18,34.0,shot,M,W,FL,False,attack,Foot,False
2020-08-19,60.0,shot,M,W,GA,False,attack,Not fleeing,False
2020-08-19,39.0,shot,M,H,AZ,False,attack,Not fleeing,False
2020-08-19,21.0,shot,M,H,TX,False,attack,Not fleeing,False
2020-08-19,37.0,shot,M,W,TX,False,attack,Other,False
2020-08-20,43.0,shot,M,W,TX,True,attack,Car,False
2020-08-20,37.0,shot,M,W,AR,True,other,Car,False
2020-08-21,39.0,shot,M,B,NJ,False,other,Not fleeing,False
2020-08-21,42.0,shot,M,W,CA,True,attack,Not fleeing,False
2020-08-21,31.0,shot and Tasered,M,B,LA,True,other,Foot,False
2020-08-22,29.0,shot,M,B,CA,True,attack,Foot,False
2020-08-22,35.0,shot,M,N,ND,False,undetermined,Not fleeing,False
2020-08-23,47.0,shot,M,B,GA,False,attack,Not fleeing,False
2020-08-24,37.0,shot,M,H,NM,False,attack,Not fleeing,False
2020-08-24,31.0,shot,M,W,NC,False,attack,Not fleeing,False
2020-08-25,30.0,shot,M,W,KY,False,attack,Not fleeing,False
2020-08-25,47.0,shot,M,W,MI,False,attack,Not fleeing,False
2020-08-25,39.0,shot,M,W,CA,False,other,Not fleeing,False
2020-08-25,31.0,shot and Tasered,M,B,TX,True,attack,Not fleeing,False
2020-08-26,41.0,shot,M,W,KY,False,attack,Not fleeing,False
2020-08-26,17.0,shot,M,H,AZ,False,attack,Foot,True
2020-08-26,29.0,shot,M,B,TX,False,attack,Foot,False
2020-08-27,38.0,shot,M,W,UT,False,other,Foot,False
2020-08-28,36.0,shot,M,H,MD,False,other,Car,False
2020-08-29,52.0,shot,M,W,CO,False,other,Not fleeing,False
2020-08-29,43.0,shot,M,B,MI,True,attack,Not fleeing,False
2020-08-29,44.0,shot,M,B,FL,False,attack,Not fleeing,True
2020-08-29,25.0,shot,M,H,CA,False,other,Not fleeing,False
2020-08-30,26.0,shot,M,W,CA,False,attack,Not fleeing,True
2020-08-31,29.0,shot,M,B,CA,False,attack,Foot,False
2020-08-31,36.0,shot,M,H,NM,False,other,Other,True
2020-08-31,58.0,shot,M,W,ID,False,attack,Not fleeing,True
2020-08-31,26.0,shot,M,H,IL,False,attack,Not fleeing,True
2020-09-01,50.0,shot,M,W,CA,True,attack,Foot,True
2020-09-02,18.0,shot,M,B,DC,False,other,Other,True
2020-09-03,48.0,shot,M,W,WA,False,other,Not fleeing,False
2020-09-03,37.0,shot,M,H,CA,True,attack,Not fleeing,False
2020-09-03,53.0,shot,M,W,IA,True,attack,Not fleeing,False
2020-09-04,33.0,shot,M,B,NY,False,other,Not fleeing,True
2020-09-04,38.0,shot,M,W,CA,False,attack,Not fleeing,False
2020-09-05,22.0,shot,M,W,MI,False,attack,Car,False
2020-09-05,61.0,shot,M,B,TX,False,attack,Not fleeing,False
2020-09-05,34.0,shot and Tasered,M,B,IL,False,other,Not fleeing,True
2020-09-06,40.0,shot,M,W,NV,True,attack,Not fleeing,False
2020-09-06,49.0,shot,M,H,VA,False,other,Not fleeing,False
2020-09-06,54.0,shot,M,W,NC,True,other,Not fleeing,False
2020-09-07,51.0,shot,M,W,IA,False,other,Not fleeing,False
2020-09-08,33.0,shot,M,B,FL,False,attack,Car,False
2020-09-08,37.0,shot,M,W,NV,False,attack,Other,True
2020-09-09,47.0,shot,M,W,KY,False,attack,Car,False
2020-09-09,41.0,shot,M,N,CO,False,attack,Not fleeing,False
2020-09-10,18.0,shot,M,B,GA,False,attack,Foot,False
2020-09-10,37.0,shot,M,W,NC,False,attack,Not fleeing,False
2020-09-10,49.0,shot,M,B,TN,False,attack,Not fleeing,False
2020-09-10,41.0,shot,M,H,CA,False,attack,Not fleeing,False
2020-09-10,48.0,shot,M,W,NC,False,other,Not fleeing,False
2020-09-11,31.0,shot,M,W,WA,False,attack,Car,False
2020-09-12,88.0,shot,M,B,CA,True,other,Not fleeing,True
2020-09-12,37.0,shot,M,H,CO,True,attack,Other,False
2020-09-13,27.0,shot,M,H,PA,True,other,Not fleeing,True
2020-09-15,27.0,shot,M,W,UT,True,attack,Not fleeing,False
2020-09-15,37.0,shot,M,W,CO,False,attack,Not fleeing,False
2020-09-15,55.0,shot,M,B,TX,False,attack,Not fleeing,True
2020-09-17,37.0,shot,M,H,FL,False,other,Not fleeing,False
2020-09-18,45.0,shot,M,W,IA,True,other,Not fleeing,False
2020-09-18,39.0,shot,M,H,CA,False,attack,Not fleeing,False
2020-09-18,26.0,shot,M,A,CA,False,other,Car,False
2020-09-18,41.0,shot,M,W,TX,False,other,Not fleeing,False
2020-09-18,46.0,shot,M,W,CO,False,attack,Foot,False
2020-09-18,22.0,shot,M,W,UT,False,attack,Other,False
2020-09-19,33.0,shot,M,B,GA,False,attack,Foot,False
2020-09-19,32.0,shot,M,W,WA,True,undetermined,Not fleeing,False
2020-09-19,52.0,shot,M,B,GA,False,attack,Not fleeing,False
2020-09-20,39.0,shot,F,W,WA,False,other,Not fleeing,False
2020-09-21,26.0,shot,M,B,MO,False,attack,Other,False
2020-09-21,37.0,shot,M,H,AZ,False,attack,Not fleeing,False
2020-09-21,28.0,shot,M,B,GA,False,other,Not fleeing,False
2020-09-21,40.0,shot and Tasered,F,W,GA,True,other,Not fleeing,True
2020-09-22,30.0,shot,M,W,IL,False,attack,Foot,False
2020-09-22,44.0,shot,M,H,TX,False,attack,Not fleeing,False
2020-09-23,42.0,shot,M,B,CA,True,attack,Not fleeing,False
2020-09-24,38.0,shot,M,W,CA,False,attack,Foot,False
2020-09-24,66.0,shot,M,W,CA,True,attack,Not fleeing,True
2020-09-24,29.0,shot,M,W,LA,False,attack,Not fleeing,False
2020-09-24,43.0,shot,M,W,WA,False,undetermined,Not fleeing,True
2020-09-24,30.0,shot and Tasered,M,W,FL,False,attack,Foot,False
2020-09-25,21.0,shot,M,H,AZ,False,other,Car,True
2020-09-27,43.0,shot,M,W,MI,False,attack,Not fleeing,False
2020-09-28,57.0,shot,M,B,LA,False,attack,Not fleeing,False
2020-09-29,27.0,shot,M,W,MN,False,other,Car,False
2020-09-30,27.0,shot,M,B,GA,False,undetermined,Not fleeing,False
2020-09-30,41.0,shot,M,W,KS,True,attack,Not fleeing,True
2020-10-01,37.0,shot,M,W,WV,False,attack,Car,False
2020-10-02,38.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-10-02,39.0,shot,M,B,CA,False,other,Foot,False
2020-10-02,33.0,shot,M,H,WA,False,other,Foot,False
2020-10-02,43.0,shot,M,W,MI,False,attack,Not fleeing,False
2020-10-02,46.0,shot and Tasered,M,H,CA,False,other,Foot,True
2020-10-03,20.0,shot,M,W,SC,False,attack,Not fleeing,False
2020-10-03,32.0,shot and Tasered,M,B,TX,False,other,Not fleeing,True
2020-10-04,30.0,shot,M,W,CA,False,attack,Car,False
2020-10-04,41.0,shot,M,W,WA,True,other,Not fleeing,False
2020-10-04,27.0,shot,M,H,NM,False,attack,Not fleeing,False
2020-10-04,24.0,shot,M,W,CA,True,attack,Not fleeing,True
2020-10-05,47.0,shot,M,H,CA,False,other,Not fleeing,True
2020-10-06,44.0,shot,M,W,KY,False,attack,Not fleeing,False
2020-10-06,62.0,shot,M,W,NC,True,attack,Not fleeing,False
2020-10-06,48.0,shot,F,W,FL,True,attack,Not fleeing,False
2020-10-06,54.0,shot,M,H,CO,False,other,Foot,False
2020-10-08,29.0,shot,M,B,PA,False,attack,Other,False
2020-10-08,24.0,shot,M,B,NY,False,attack,Other,True
2020-10-08,47.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-10-08,32.0,shot,M,W,IN,False,attack,Not fleeing,False
2020-10-09,41.0,shot,F,W,SC,True,other,Not fleeing,False
2020-10-09,25.0,shot,M,W,MN,False,undetermined,Car,True
2020-10-09,29.0,shot,M,W,KS,False,attack,Car,False
2020-10-09,29.0,shot,M,H,TX,False,attack,Not fleeing,False
2020-10-10,21.0,shot,M,H,CA,False,other,Car,True
2020-10-12,52.0,shot,M,H,NM,False,other,Not fleeing,False
2020-10-12,29.0,shot and Tasered,M,N,MT,False,attack,Not fleeing,False
2020-10-12,24.0,shot and Tasered,M,B,TN,False,other,Car,False
2020-10-13,27.0,shot,M,H,CA,False,attack,Foot,True
2020-10-13,36.0,shot,M,H,LA,True,other,Not fleeing,False
2020-10-14,28.0,shot,M,H,FL,True,other,Not fleeing,False
2020-10-14,23.0,shot,M,B,CA,False,attack,Not fleeing,False
2020-10-14,30.0,shot,M,W,IN,False,attack,Foot,False
2020-10-14,30.0,shot and Tasered,M,W,CA,False,attack,Foot,False
2020-10-14,45.0,shot and Tasered,M,N,OK,False,attack,Not fleeing,False
2020-10-15,48.0,shot,M,W,PA,False,other,Foot,False
2020-10-15,47.0,shot,M,B,CA,False,other,Foot,False
2020-10-16,37.0,shot,M,W,SD,False,attack,Not fleeing,False
2020-10-16,57.0,shot,M,H,AL,False,attack,Not fleeing,False
2020-10-16,25.0,shot,M,B,CA,False,attack,Foot,True
2020-10-16,27.0,shot,M,B,IL,False,attack,Other,True
2020-10-16,46.0,shot,M,W,TX,False,attack,Foot,False
2020-10-16,37.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-10-17,49.0,shot,M,W,NM,False,attack,Car,False
2020-10-17,53.0,shot,M,W,KY,True,attack,Not fleeing,False
2020-10-17,21.0,shot,M,W,WV,False,attack,Not fleeing,False
2020-10-17,41.0,shot,M,W,AL,True,attack,Not fleeing,False
2020-10-18,37.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-10-18,32.0,shot,M,W,CA,False,attack,Foot,False
2020-10-18,37.0,shot,M,A,UT,False,other,Not fleeing,False
2020-10-18,43.0,shot,M,W,GA,False,attack,Foot,False
2020-10-19,43.0,shot,M,W,WI,True,attack,Not fleeing,False
2020-10-19,37.0,shot,M,W,MD,False,attack,Other,False
2020-10-19,37.0,shot,M,W,NH,True,undetermined,Not fleeing,True
2020-10-19,46.0,shot and Tasered,M,W,NY,False,other,Not fleeing,False
2020-10-19,39.0,shot and Tasered,M,H,CA,True,attack,Not fleeing,True
2020-10-20,19.0,shot,M,B,IL,False,other,Car,True
2020-10-20,43.0,shot,M,H,AZ,True,attack,Not fleeing,True
2020-10-20,48.0,shot,M,B,OH,False,attack,Not fleeing,False
2020-10-20,61.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-10-20,37.0,shot,M,W,FL,True,attack,Not fleeing,False
2020-10-20,44.0,shot,M,H,AZ,False,other,Not fleeing,True
2020-10-20,26.0,shot,M,B,FL,True,other,Not fleeing,True
2020-10-21,45.0,shot,M,B,MS,False,attack,Not fleeing,False
2020-10-21,35.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-10-22,30.0,shot,M,H,AZ,False,attack,Car,False
2020-10-22,35.0,shot,M,B,CA,False,attack,Not fleeing,False
2020-10-22,43.0,shot,M,W,AK,True,attack,Not fleeing,False
2020-10-22,63.0,shot,M,W,WV,False,other,Not fleeing,False
2020-10-22,35.0,shot,M,W,CA,False,attack,Car,False
2020-10-23,62.0,shot,M,W,WI,False,attack,Car,False
2020-10-23,25.0,shot,M,H,IL,False,attack,Foot,False
2020-10-23,37.0,shot,M,W,UT,False,attack,Not fleeing,False
2020-10-23,26.0,shot,M,B,MO,False,attack,Car,False
2020-10-23,37.0,shot,M,W,CA,False,attack,Car,False
2020-10-23,30.0,shot,M,H,CA,False,attack,Not fleeing,False
2020-10-23,37.0,shot,M,W,TX,False,attack,Not fleeing,False
2020-10-24,33.0,shot,M,W,IN,False,attack,Not fleeing,False
2020-10-24,19.0,shot,M,B,GA,False,attack,Other,False
2020-10-24,37.0,shot,M,W,MI,False,attack,Not fleeing,False
2020-10-24,35.0,shot,M,W,MO,False,attack,Not fleeing,False
2020-10-25,53.0,shot,M,W,AZ,False,attack,Not fleeing,False
2020-10-26,27.0,shot,M,B,PA,True,other,Not fleeing,True
2020-10-26,27.0,shot,M,W,VA,False,attack,Foot,False
2020-10-26,64.0,shot,M,W,CA,False,attack,Not fleeing,False
2020-10-27,20.0,shot,M,W,FL,False,other,Not fleeing,False
2020-10-27,38.0,shot,M,W,UT,False,other,Not fleeing,True
2020-10-27,35.0,shot,M,W,TN,False,other,Not fleeing,False
2020-10-27,34.0,shot,M,B,NV,False,other,Not fleeing,True
2020-10-28,44.0,shot,M,W,KY,False,undetermined,Not fleeing,False
2020-10-28,35.0,shot,M,H,AZ,False,attack,Foot,True
2020-10-28,30.0,shot,M,H,CA,False,attack,Foot,False
2020-10-29,21.0,shot,M,B,WA,False,other,Foot,False
2020-10-29,30.0,shot,M,H,OR,False,attack,Foot,False
2020-10-30,43.0,shot,M,W,TX,False,other,Car,False
2020-10-30,42.0,shot,M,W,MI,True,other,Not fleeing,False
2020-10-30,27.0,shot,M,W,TN,False,attack,Foot,True
2020-10-31,44.0,shot,M,W,TN,True,other,Not fleeing,False
2020-10-31,36.0,shot,M,W,CO,False,undetermined,Not fleeing,False
2020-11-01,30.0,shot,M,W,WA,False,undetermined,Not fleeing,False
2020-11-01,43.0,shot,M,W,IN,False,other,Foot,False
2020-11-01,26.0,shot,M,N,OK,False,attack,Not fleeing,False
2020-11-01,38.0,shot,M,H,CA,True,attack,Not fleeing,False
2020-11-02,25.0,shot,M,W,MO,False,attack,Not fleeing,False
2020-11-02,39.0,shot,M,W,MA,False,attack,Car,False
2020-11-02,35.0,shot and Tasered,M,W,MA,False,other,Not fleeing,False
2020-11-03,55.0,shot,M,H,TX,False,attack,Not fleeing,True
2020-11-03,38.0,shot,M,W,NV,False,attack,Not fleeing,True
2020-11-03,59.0,shot,M,W,TX,False,attack,Not fleeing,False
2020-11-03,20.0,shot,M,H,CA,False,other,Other,False
2020-11-03,56.0,shot,M,W,FL,False,other,Not fleeing,True
2020-11-04,33.0,shot,M,W,CO,False,attack,Not fleeing,True
2020-11-04,52.0,shot,M,B,CA,False,attack,Not fleeing,False
2020-11-04,26.0,shot,M,W,IL,True,attack,Not fleeing,False
2020-11-04,33.0,shot,M,B,FL,False,attack,Not fleeing,False
2020-11-04,60.0,shot,M,W,WA,True,attack,Foot,True
2020-11-04,30.0,shot,M,W,MI,True,attack,Car,False
2020-11-05,36.0,shot,M,W,OK,False,attack,Not fleeing,False
2020-11-05,32.0,shot,M,H,CA,False,other,Car,False
2020-11-05,25.0,shot,M,B,TX,False,attack,Not fleeing,True
2020-11-05,37.0,shot,M,H,FL,False,attack,Not fleeing,False
2020-11-06,26.0,shot and Tasered,M,H,CA,False,attack,Not fleeing,False
2020-11-07,43.0,shot,M,W,GA,False,attack,Not fleeing,False
2020-11-07,56.0,shot,F,W,AZ,False,other,Not fleeing,True
2020-11-07,34.0,shot and Tasered,M,W,MT,False,attack,Not fleeing,False
2020-11-08,33.0,shot,M,B,IN,False,other,Not fleeing,True
2020-11-08,58.0,shot,M,W,TN,False,other,Not fleeing,False
2020-11-08,18.0,shot,M,B,NC,False,other,Not fleeing,False
2020-11-09,25.0,shot,M,B,MD,False,attack,Not fleeing,False
2020-11-09,22.0,shot,M,W,WA,True,attack,Not fleeing,False
2020-11-09,18.0,shot,M,H,CA,False,attack,Not fleeing,False
2020-11-10,29.0,shot,M,W,TX,False,attack,Foot,False
2020-11-10,27.0,shot,M,W,CA,False,other,Foot,True
2020-11-10,36.0,shot,M,B,MD,True,attack,Car,False
2020-11-10,44.0,shot,M,W,OH,True,attack,Not fleeing,False
2020-11-10,37.0,shot and Tasered,M,W,AZ,False,other,Not fleeing,False
2020-11-11,61.0,shot,M,W,AZ,False,attack,Not fleeing,False
2020-11-11,37.0,shot,M,B,OK,False,attack,Car,False
2020-11-11,52.0,shot,M,W,VA,True,attack,Not fleeing,True
2020-11-12,39.0,shot,M,W,PA,False,attack,Other,True
2020-11-12,37.0,shot,M,W,MS,True,attack,Not fleeing,False
2020-11-13,18.0,shot,M,B,FL,False,other,Not fleeing,False
2020-11-13,16.0,shot,M,B,FL,False,other,Car,False
2020-11-13,19.0,shot,M,B,OH,False,attack,Not fleeing,False
2020-11-13,41.0,shot,M,B,MS,False,attack,Not fleeing,False
2020-11-13,31.0,shot,M,W,WY,False,attack,Car,False
2020-11-13,38.0,shot,M,W,MT,False,other,Car,False
2020-11-14,40.0,shot,M,W,FL,False,other,Car,False
2020-11-14,66.0,shot,M,W,TX,False,attack,Not fleeing,False
2020-11-14,38.0,shot,M,H,CA,False,attack,Not fleeing,True
2020-11-15,35.0,shot,M,W,NH,True,other,Not fleeing,False
2020-11-15,50.0,shot,F,W,TX,True,other,Not fleeing,True
2020-11-15,37.0,shot,M,B,CA,False,attack,Other,False
2020-11-16,38.0,shot,M,B,FL,False,other,Car,False
2020-11-16,32.0,shot,M,W,IN,False,attack,Not fleeing,False
2020-11-17,39.0,shot,M,B,TN,False,attack,Car,False
2020-11-17,28.0,shot,M,W,FL,False,attack,Not fleeing,False
2020-11-17,42.0,shot,M,W,KY,False,attack,Other,False
2020-11-17,18.0,shot,M,B,FL,False,other,Not fleeing,True
2020-11-17,37.0,shot,M,B,MD,False,attack,Not fleeing,False
2020-11-17,39.0,shot,M,B,FL,True,other,Not fleeing,False
2020-11-18,66.0,shot,M,H,TX,False,other,Not fleeing,False
2020-11-19,35.0,shot,M,B,NE,False,other,Not fleeing,True
2020-11-19,25.0,shot,M,B,NM,False,other,Car,False
2020-11-19,30.0,shot,M,W,OK,True,other,Not fleeing,True
2020-11-19,43.0,shot,M,W,OK,False,attack,Not fleeing,True
2020-11-20,27.0,shot,M,W,LA,False,other,Not fleeing,False
2020-11-20,43.0,shot,M,W,IN,False,attack,Car,False
2020-11-20,37.0,shot,M,W,PA,False,attack,Foot,False
2020-11-21,25.0,shot,M,W,FL,False,attack,Car,True
2020-11-21,75.0,shot,M,W,AZ,True,other,Not fleeing,False
2020-11-21,34.0,shot,F,W,AL,False,attack,Not fleeing,True
2020-11-22,37.0,shot,M,W,WI,False,other,Not fleeing,False
2020-11-22,49.0,shot,M,W,KY,False,attack,Car,True
2020-11-22,41.0,shot,M,W,WA,False,attack,Car,False
2020-11-22,37.0,shot,M,W,CA,False,other,Not fleeing,False
2020-11-23,15.0,shot,M,H,OK,False,other,Not fleeing,True
2020-11-24,37.0,shot,M,H,NM,False,attack,Car,False
2020-11-24,41.0,shot,M,B,NY,False,attack,Not fleeing,False
2020-11-25,30.0,shot,M,W,TX,False,attack,Not fleeing,False
2020-11-26,62.0,shot,M,B,VA,False,other,Not fleeing,False
2020-11-26,31.0,shot,M,H,TX,False,undetermined,Not fleeing,False
2020-11-27,74.0,shot,M,W,WI,False,other,Car,False
2020-11-27,37.0,shot,M,W,OR,True,other,Not fleeing,False
2020-11-27,27.0,shot,M,H,CA,False,attack,Not fleeing,False
2020-11-29,43.0,shot,M,B,LA,True,attack,Not fleeing,False
2020-11-29,32.0,shot,M,B,GA,True,attack,Not fleeing,False
2020-11-30,33.0,shot,M,B,AZ,True,attack,Not fleeing,True
2020-11-30,38.0,shot,M,H,TX,False,other,Not fleeing,False
2020-11-30,28.0,shot,M,B,FL,False,other,Other,False
2020-12-01,28.0,shot,M,W,NC,False,attack,Not fleeing,False
2020-12-01,28.0,shot,M,B,MI,False,attack,Car,False
2020-12-01,47.0,shot,M,B,LA,False,attack,Not fleeing,False
2020-12-02,62.0,shot,F,H,CA,True,attack,Not fleeing,False
2020-12-02,20.0,shot,M,B,FL,False,attack,Car,False
2020-12-03,42.0,shot,M,B,AZ,False,attack,Not fleeing,False
2020-12-03,60.0,shot,M,W,OH,True,attack,Not fleeing,False
2020-12-04,23.0,shot,M,B,OH,False,other,Not fleeing,False
2020-12-04,34.0,shot,M,W,WV,False,attack,Not fleeing,False
2020-12-04,35.0,shot,M,B,NY,False,attack,Not fleeing,False
2020-12-04,60.0,shot,M,W,AZ,False,attack,Not fleeing,False
2020-12-05,67.0,shot,M,W,GA,False,other,Not fleeing,False
2020-12-05,37.0,shot,M,B,OH,True,attack,Not fleeing,True
2020-12-05,19.0,shot and Tasered,M,W,MN,True,attack,Foot,False
2020-12-06,28.0,shot,M,H,CA,False,attack,Car,False
2020-12-06,28.0,shot,M,B,MO,False,other,Not fleeing,False
2020-12-06,37.0,shot,M,B,OH,False,attack,Not fleeing,False
2020-12-07,56.0,shot,M,W,OR,True,attack,Not fleeing,False
2020-12-07,44.0,shot,M,B,MI,False,attack,Not fleeing,False
2020-12-08,40.0,shot,M,W,NV,False,attack,Not fleeing,True
2020-12-08,27.0,shot,M,W,OR,False,attack,Car,False
2020-12-08,27.0,shot,M,W,FL,True,attack,Car,True
2020-12-09,22.0,shot,M,B,TX,False,other,Foot,True
2020-12-09,27.0,shot,F,H,TX,False,attack,Not fleeing,False
2020-12-09,23.0,shot,M,B,WI,False,attack,Foot,False
2020-12-10,55.0,shot,M,W,WV,True,attack,Not fleeing,False
2020-12-10,79.0,shot,M,W,VA,True,attack,Foot,False
2020-12-10,47.0,shot,M,W,MS,False,attack,Not fleeing,True
2020-12-10,47.0,shot,M,W,TX,False,attack,Not fleeing,False
2020-12-10,37.0,shot,M,H,DE,False,attack,Not fleeing,False
2020-12-10,23.0,shot,M,W,IN,False,attack,Foot,False
2020-12-10,40.0,shot,M,H,TX,False,attack,Other,False
2020-12-11,35.0,shot,M,W,MT,False,attack,Foot,False
2020-12-11,36.0,shot,M,W,TX,False,other,Car,False
2020-12-11,31.0,shot,M,B,OH,False,attack,Not fleeing,False
2020-12-11,60.0,shot and Tasered,M,B,OK,True,other,Not fleeing,True
2020-12-13,36.0,shot,M,W,IN,False,other,Car,False
2020-12-13,29.0,shot,M,W,UT,False,attack,Not fleeing,True
2020-12-13,52.0,shot,M,H,NY,True,attack,Not fleeing,False
2020-12-13,26.0,shot,M,W,CA,True,other,Not fleeing,False
2020-12-14,34.0,shot,M,W,TX,True,other,Car,False
